4c1376af4d405b00_194fcf79a1c3965a_044bf447a47bf724_89d067cc1ece28d36d8ced60de37a779;38
2db513bb8f75d292_194fcf79a1c3965a_f7312829fda43382_926fccb50a55a89be0dd1437e2b43d5a;46
6c77b497d7d0a98c_194fcf79a1c3965a_044bf447a47bf724_987ddde0ea411075eb43cea5aa5ae0d4;45
7863b7ff947c91a8_194fcf79a1c3965a_7691092b9c15a4bb_4151d8cbc0a0024c75ff479846db4030;39
f17fa15b13d85233_194fcf79a1c3965a_044bf447a47bf724_6198c61943be54bca610e2f4a22b62f3;53
344afc80f0da7369_194fcf79a1c3965a_3f13c817235418a3_c6db218c05212ebff3e49e06021c7939;47
00aa40f2ff15c5a1_194fcf79a1c3965a_d492310bc89f7720_ff6681513654a12ed9838f21f6568695;44
13959d7f6842ac15_194fcf79a1c3965a_044bf447a47bf724_ff6946e9105b19c5cef3983bdaba5d69;46
21f43d1f97292966_194fcf79a1c3965a_044bf447a47bf724_bc7f747a58577b837fec32910f11a8d4;66
cf9327893945a155_194fcf79a1c3965a_d9dc9324856330af_8165d89d6ef2729185d315610b1e67f3;49
47cfdf5bb38376fc_194fcf79a1c3965a_540c2c8ac4650798_84f93b9089a03fcd18d181450b740501;39
586a0f952a1281b8_194fcf79a1c3965a_044bf447a47bf724_abfddb7deae37f5fc948186e7b6c2407;55
139022c270f96658_194fcf79a1c3965a_bbd4792453d0a6cd_6a4dc248c4ff03b251aa5ef47fe19176;51
f59119765959719b_194fcf79a1c3965a_f7312829fda43382_88db8c8443b41a79e3d716044a25fe43;34
97c0f9594316660a_194fcf79a1c3965a_044bf447a47bf724_b486eb5971cf59e73683557d2bf33914;28
d834ddf102b3c329_194fcf79a1c3965a_d17a57b8809714c3_64b94c200d5995bb60bf9150467d685e;39
88d601230dc753c8_194fcf79a1c3965a_044bf447a47bf724_01b52663c0f216c00f0fe01a4d345289;24
9951922329c5895a_194fcf79a1c3965a_044bf447a47bf724_06f5060083fc6285e9199b1d1b7a5ab2;76
023f0dbb6dad07b1_194fcf79a1c3965a_f7312829fda43382_806850233d0e5359f59a6b1a39b46557;33
985dbc805d5a358b_194fcf79a1c3965a_b7898907d2975f55_1f774c8bb5028a3025bdb7b45f8eb8f6;28
ccb7fb62d6f73ccd_194fcf79a1c3965a_044bf447a47bf724_260273342200e7edffe061fb306b24b9;59
b25c0867d22713b5_194fcf79a1c3965a_bbd4792453d0a6cd_0f273922096de2e0dd128161200f8ca7;70
228408c534b271cb_194fcf79a1c3965a_044bf447a47bf724_9469f861dcf1a38d7069af3fbc6e3cae;37
79021bc1a9ff0bdd_194fcf79a1c3965a_f7312829fda43382_22571f55c03d991239f763d43f6c28ac;53
70ddd6f61535421d_194fcf79a1c3965a_044bf447a47bf724_e637442a8403b1ed7aeb586bd0224564;38
6331ffd45920df89_194fcf79a1c3965a_044bf447a47bf724_9eb09995bc171f67e5c2772ec6aefa6d;38
1095d0bac236a827_194fcf79a1c3965a_f7312829fda43382_92fab73d28ab469468090df816805999;45
4850a92fb2f61797_194fcf79a1c3965a_044bf447a47bf724_769b2967070226428fba0716e826ea87;68
cb75713709f7cc74_194fcf79a1c3965a_f7312829fda43382_81c9df0dd9550e6b4ac5d0622fe72859;33
a57d90f2d863d3dd_194fcf79a1c3965a_bbd4792453d0a6cd_20fe9b446a8475a317374257c04a80b6;39
5598a3b39566db73_194fcf79a1c3965a_044bf447a47bf724_612ce4e48515bbd27934d7802a7304b8;51
002d1b13bd846a10_194fcf79a1c3965a_044bf447a47bf724_5876314cbe9ad379c26bf6c75942c655;54
c986f2b0597c9985_194fcf79a1c3965a_044bf447a47bf724_b431c47c44b447465b0f56e6f48137be;31
58a87f6754d31f8d_194fcf79a1c3965a_d9dc9324856330af_6a4409128c53321e58c8b97bbbfb4a9c;80
0a955facca60a88b_194fcf79a1c3965a_f7312829fda43382_1093f8b7bc0bfa5ef55e5a1c73cc1771;46
b35862960497f254_194fcf79a1c3965a_044bf447a47bf724_37af92401c34ee8ddb6b410d00813c6f;40
5c4b5ad70dc6b818_194fcf79a1c3965a_74a6c430958a023b_b5661d676d8f279ef191b26dbfad709f;33
7fcaa09156d63230_194fcf79a1c3965a_044bf447a47bf724_62ed81379fbbe72839316ae89b9a86bf;37
4a7569402c55f071_194fcf79a1c3965a_044bf447a47bf724_97d32f9ae96cd66f1abd55e73b1c1b7d;48
8a048df686d21c29_194fcf79a1c3965a_b7898907d2975f55_29139d6fad70cf04cf99807aca35e96c;45
4ba370a904b2323d_194fcf79a1c3965a_044bf447a47bf724_d8f25981d19674722ed053930e029701;75
4f34f19b20f1b4fa_194fcf79a1c3965a_d9dc9324856330af_f473991b7667f918bbdb25cf4d389d7b;39
fcfc7456d1f534f5_194fcf79a1c3965a_540c2c8ac4650798_407aedd446ac1237a6c9b25284d55c2e;36
87a2b2c521d3459a_194fcf79a1c3965a_d9dc9324856330af_0ae8b35e210770659ed186d10470afed;35
87a6131167db4bd2_194fcf79a1c3965a_044bf447a47bf724_b1b835852d75178174031e7fc7baadac;40
20908f7f502d7a1d_194fcf79a1c3965a_d9dc9324856330af_a932a8883f95c7bd0fd36c50cd0225d8;43
12f6dd7c64c9338b_194fcf79a1c3965a_d9dc9324856330af_6c88f26c75eacfc8f7d74fbc56795601;55
452f46bc4f5d0389_194fcf79a1c3965a_a5bba52d8b1c1b9d_a3555725b98f4c5a6fdd835c0c298c58;32
4505bd43dd219084_194fcf79a1c3965a_d9dc9324856330af_a88be84d6333dcc93ea08b6a2aa550dd;63
45ac4b1ffd295245_194fcf79a1c3965a_bbd4792453d0a6cd_b898f3d428665c2bd1341f4e6aa29d88;55
7bffca9111f7d185_194fcf79a1c3965a_d9dc9324856330af_d5fb6463ec9c089c3d2a2a3db1b892e4;36
cb3aff853dc4a869_194fcf79a1c3965a_b7898907d2975f55_a2f89d6aef2568fa1130e08b6d10228b;39
2148ac7f156663a1_194fcf79a1c3965a_d9dc9324856330af_8a26fade5f0adeb305f23aec9fd3c4fb;63
205828253c2d6257_194fcf79a1c3965a_044bf447a47bf724_fc128cf7be11fc5eb6619fbf2ed4e5f5;69
13cccf527369a52a_194fcf79a1c3965a_044bf447a47bf724_138a4b12f95b6f3e430d6a3b31beb856;57
c3ad27a77af8b0bd_194fcf79a1c3965a_d9dc9324856330af_d94a503635fc9090e9ee288bfb70a120;35
33215b876bccd942_194fcf79a1c3965a_d9dc9324856330af_a62236844a672ce28f017359f8bf12bc;35
bf3051bffab797c2_194fcf79a1c3965a_044bf447a47bf724_b925c0794d1d2ab058fada747f62483d;74
a5cb0d4d8c456625_194fcf79a1c3965a_540c2c8ac4650798_69329f98826003a82377eee012ef76c9;55
26a7a2f49541598d_194fcf79a1c3965a_044bf447a47bf724_a24e995faedeac0fa4a7053fd8658ba8;36
640fbf0ff8dbb38c_194fcf79a1c3965a_bbd4792453d0a6cd_3b0fc45e421814bc4b0e3d51cd23b1f5;32
158476381259d084_194fcf79a1c3965a_044bf447a47bf724_72d3d0102d82b4a4ec9a05bc0177c495;53
6b1547dfa1c59bc5_194fcf79a1c3965a_044bf447a47bf724_c823efad5ca8297c780fcbe6843391fb;38
9246b150d5d58927_194fcf79a1c3965a_bbd4792453d0a6cd_61b53bf787b3b05bb30a1a0526c83630;29
964f1adbd47207a1_194fcf79a1c3965a_044bf447a47bf724_27a7d9bada3d6048eea87342cc78f6f5;25
25135fa6a90f07c7_194fcf79a1c3965a_d6a066a5b6c9f294_aa1a696839c9740a330f69f901f28765;23
841c6d125fc4fc2a_194fcf79a1c3965a_d9dc9324856330af_e14e0da5535ffff53920024185c0c09c;41
13a86f4c083d2947_194fcf79a1c3965a_429f2c86aa9c6c40_1b1400fb953e01ba68d16ddeeadc73f6;52
4b2a7d81cc0d6241_194fcf79a1c3965a_7691092b9c15a4bb_9db544f1277b173bbb3e83c641a920cc;34
a25942cb21c51215_194fcf79a1c3965a_cd8c9f33f08fb7c8_63baa412656878bd099b24283597a1d5;57
c4d9870a0f6818d4_194fcf79a1c3965a_bbd4792453d0a6cd_baa29b01712a3c1d710584f1f4fef26f;33
43931b3355755f7c_194fcf79a1c3965a_044bf447a47bf724_3a1709d0d1f279ae88a8bf5958702260;63
368fcb0d0951b93f_194fcf79a1c3965a_22d484055f57111a_470794518cea13be3a5f5b2a7a9c999c;71
ac7b8d1584fb7fbf_194fcf79a1c3965a_044bf447a47bf724_1ae04161ec3cb007219472c69fff555a;63
f779a96c7fb33293_194fcf79a1c3965a_044bf447a47bf724_3bdb80caded1489fdf5d0c9e2a2ad5fa;33
cd14d8ff5987bb69_194fcf79a1c3965a_044bf447a47bf724_821f655a0128ebdc7f67b916c8b2761a;43
845d4ad688f13f0f_194fcf79a1c3965a_044bf447a47bf724_3f2bbd79816f2ca31ad050dff1fe8729;50
50fc8cf8d9dbd10a_194fcf79a1c3965a_044bf447a47bf724_be0350fb0b0730ca76d0749ea5eb1247;66
a5997436a58721a1_194fcf79a1c3965a_044bf447a47bf724_84038005a9da636372716ae2eea11e68;44
54ad8547ba4325d8_194fcf79a1c3965a_044bf447a47bf724_936b10a4042be77d0d7752e28e1d5e2e;27
050a4af34ff33fc1_194fcf79a1c3965a_044bf447a47bf724_669dd7c2ce861cadb01e1d48c6ea600d;72
d852f88996368c08_194fcf79a1c3965a_936f38dfa161b6c4_64b0189d99c3d516dd56feee58a3fea7;44
5aa5a8bcc9549aa9_194fcf79a1c3965a_938f885187388d9d_0ea53b54fb59a746673f60057fcfb026;48
10f2366562ba1c1f_194fcf79a1c3965a_044bf447a47bf724_652ea79080fde89b8a00da316f620da3;61
fc498a2bc6a82b99_194fcf79a1c3965a_06bb218c0634f62f_0460c734995759e8003a1fc14ce6908a;34
00ba75840109580f_194fcf79a1c3965a_044bf447a47bf724_767572b78926bffbec817b607481f3d2;55
56c1a0addc1f5d8c_194fcf79a1c3965a_7691092b9c15a4bb_832da462de26ed3826225b7f0d3c244b;34
442a1951d3105b72_194fcf79a1c3965a_f7312829fda43382_d2a73b3280a09a6391bc5fef95d7c42a;27
d0c92b4b507fba23_194fcf79a1c3965a_22c1bd76889777a9_6306fa6eebb626ff501111aa9269a618;43
27b1794a044ba2b5_194fcf79a1c3965a_044bf447a47bf724_36cf92167639592c1f53434153188109;77
52f23b18c9c47bcc_194fcf79a1c3965a_5c550c05c27f9485_8bcfd660f0c4d12dc51d015a96fc9cf2;51
453a693768dd3179_194fcf79a1c3965a_044bf447a47bf724_f8875f3aa3c9eb9c8241897fd274a061;49
8a8ccaaf7599b1b2_194fcf79a1c3965a_044bf447a47bf724_63a6df0af8ac9fd593277cebbc161ffc;41
b8674a642929fd06_194fcf79a1c3965a_044bf447a47bf724_50a1cd77f94a7f1376f8149ebccded98;38
3409a72321519c75_194fcf79a1c3965a_044bf447a47bf724_80a2375b1cd59c9b03ce25e60f34d654;62
40237a002dcdfd04_194fcf79a1c3965a_044bf447a47bf724_05acb1c47deb80992209b712b3dd5fb2;59
6fd543ac63b726cc_194fcf79a1c3965a_044bf447a47bf724_84cf5ce7b3fd5e6e93d511bfbe860097;68
7c63b0bba1761101_194fcf79a1c3965a_c31a26543cb0225b_50de754078a07a269d1497a39df90e4f;36
f0c57b27d855f3dd_194fcf79a1c3965a_d492310bc89f7720_66cccfb159f0fea989e13f0da9d7f975;44
21672d29871881ff_194fcf79a1c3965a_021b5d723509a86f_dc008c2db298251a21742687012bd4f8;40
99f192391ca229f5_194fcf79a1c3965a_936f38dfa161b6c4_580374d558b14634b7fa639ba14274f3;40
66dcc846325105f6_194fcf79a1c3965a_044bf447a47bf724_abb5d994260fc64c80def876cc57f9ae;53
058087029fd8c617_194fcf79a1c3965a_044bf447a47bf724_8df7a2c93d7df808dcc7fe02a6a315a2;39
554529b50f52c414_194fcf79a1c3965a_044bf447a47bf724_2cd6d8debe85ebb0a031692de12d1688;60
0236cf19c792c601_194fcf79a1c3965a_044bf447a47bf724_a560347995b54b794c1c5e9dcf518f8c;45
1da02d70ad090dc6_194fcf79a1c3965a_77f59d25acaf79b6_79e06f1079e1ce2fc84600c5dfea6a48;49
6ac0003b23aba941_194fcf79a1c3965a_044bf447a47bf724_d3c89782ab6b7e253acfb71b721a1d77;52
92af2bccb0d02939_194fcf79a1c3965a_044bf447a47bf724_5ebccad3b3eb4f6a27031a82ef854000;70
0cf2f035ff9c2557_194fcf79a1c3965a_9f8a47d348693086_1811294458fdcfe48de7839fc64ebcd0;70
071782dcf6666b0a_194fcf79a1c3965a_d9dc9324856330af_9c37cf36899d02e3e70939cc032d53bc;51
73d557df2d06cb78_194fcf79a1c3965a_044bf447a47bf724_682f16f794d3a774218e8b632b0574e5;30
c68cfc840cff5f1d_194fcf79a1c3965a_07193d78b1337ac8_4a6a05bc57ee49e961e752ae0ee3c912;52
c43c1fbfb1cd3c83_194fcf79a1c3965a_044bf447a47bf724_515c85d99d45dffef5194b88f4ac52fa;26
0f622cc36bcf5d91_194fcf79a1c3965a_d9dc9324856330af_35962021a41f286b516812b783c730ca;40
3898f4b88435f142_194fcf79a1c3965a_044bf447a47bf724_0b1daae471c64fd48bc2cb063b90b1fe;73
0cd9d5690609503d_194fcf79a1c3965a_bbd4792453d0a6cd_8b5cb602adc46db2eb39ca6c04f7571d;39
289bb11bab3cad0a_194fcf79a1c3965a_044bf447a47bf724_787b0efbd182fa4ec3bb77b2ed0b5378;56
6870882f7c205d6a_194fcf79a1c3965a_6f56162d6363428a_6b5cf7a539f10c010b6c6a03b89e95f5;52
68571c0cc4947f2b_194fcf79a1c3965a_22d484055f57111a_a2fdace7cd8d6a4ae2642ccbfb5abb3a;48
4fb264d438b36c54_194fcf79a1c3965a_bbd4792453d0a6cd_251acd5a2dd8b381b272ac507e1bb634;47
53c079a5d82d9aa1_194fcf79a1c3965a_6f56162d6363428a_21510da1d851505e49a2dd7239c1bfda;46
c8cbc2595291860c_194fcf79a1c3965a_b7898907d2975f55_6a85c8d13e9d7723f559b00e1f8eb116;28
02ccb808a19f8d75_194fcf79a1c3965a_d9dc9324856330af_b0e91c57738a7942127bac8b4299d342;58
744d2c084722df64_194fcf79a1c3965a_044bf447a47bf724_ecefc55c3a6d0ed3f1c29b3e0bf61d3a;40
d572d76a1f81d302_194fcf79a1c3965a_044bf447a47bf724_829714a4fdf6ad6b17948c85bf792b3c;66
37a6f1b3105a0c36_194fcf79a1c3965a_044bf447a47bf724_e5f6b928dd25d0dc5fbf1d5a315a3344;52
99c9944c5b49972b_194fcf79a1c3965a_d492310bc89f7720_16781cd910e407e14e9939ed8f1828ce;28
238b735b1834194c_194fcf79a1c3965a_044bf447a47bf724_023eb4fa1597dfe79e0613be229bb5e7;62
00207145a4b9ab1a_194fcf79a1c3965a_044bf447a47bf724_202eea749d60d4f72a65f68c6df6c7da;47
c5787f725276aaf6_194fcf79a1c3965a_044bf447a47bf724_cc777232784c4cbf4e3f0721b28bc085;51
b56d08b400f25015_194fcf79a1c3965a_d492310bc89f7720_2693bffbf88f5a73646efbd88348535c;55
9107d39549a5c742_194fcf79a1c3965a_647f79c6aa74c13b_275943011921ada59e5b3af274566846;42
d562f68b5a9b505f_194fcf79a1c3965a_d9dc9324856330af_3141c06e7874c85b2e64056b0e7fffe7;53
94d87d2910790f27_194fcf79a1c3965a_cd8c9f33f08fb7c8_9f35105544b33dfa2ed980ca193e9b98;69
4552732093ba2d8c_194fcf79a1c3965a_5b624a6a1fc5f75c_6301ea395b8453593c32d82bd339281b;37
2f0495b7f70d7b1a_194fcf79a1c3965a_b9339a4f529835fd_93a4f1ee57a414b5a002cbbeaa501de3;39
d5b49fd259d402a1_194fcf79a1c3965a_bbd4792453d0a6cd_15750347a150bf98cd190d84e4daa124;44
c9abf9555413fa78_194fcf79a1c3965a_70445a4bbf2298c9_992fc5c2065dd6af08958e7cf84f8378;42
282d76018c9116c4_194fcf79a1c3965a_044bf447a47bf724_4d05a13982ffb9f5242e979b8ce2ee9d;57
cbf3058c5a9f1f49_194fcf79a1c3965a_938f885187388d9d_c6ab1ff5393b8e1ea871caa7d30ae926;35
432d92f05b96af99_194fcf79a1c3965a_539b6a36ff9faf88_b3016daac0b837db3cef618454436ee7;46
669fdb447440d9ca_194fcf79a1c3965a_ab04d07ad0f028c2_abe085abdd11cea06b41c8ad58212a6f;44
6a85a16a0d2b6f2c_194fcf79a1c3965a_bbd4792453d0a6cd_048557e07c1290da1677119a244e9533;67
f411967029f684c8_194fcf79a1c3965a_d9dc9324856330af_696c688f6d97d871b6744687a953212c;48
0dd748967aa8f29f_194fcf79a1c3965a_d492310bc89f7720_e62f926e57f748d284ed16cdb5c4bd69;48
51f45946c1630b2a_194fcf79a1c3965a_7691092b9c15a4bb_65f230897e8cdafa316e04745129e999;51
4501dd876b7b352a_194fcf79a1c3965a_044bf447a47bf724_48c6ed23c724b0896227960d5c7e0f02;67
ff0241bfd2012708_194fcf79a1c3965a_044bf447a47bf724_cde9cdeff6c7b10b6eff892cffd535a7;29
501a3fdd3f9d9980_194fcf79a1c3965a_bbd4792453d0a6cd_d436c1a1e85c5c0548c108f3d9aad4a6;52
8d6ad7c1195c51b5_194fcf79a1c3965a_593144515ac546d6_16a8a1cf24214bbd59553b9a10a642c4;33
53f1fb2cc6234479_194fcf79a1c3965a_044bf447a47bf724_1757cb6e0bfaf8b6ee8395330706c488;29
b3a2b4289c904c93_194fcf79a1c3965a_7f6c8b99f87c2418_7850914b9b7bbb7d4d4e8c73b12bad50;35
06daba81dd8888c9_194fcf79a1c3965a_044bf447a47bf724_b4f55eb1db041f3f338f669bd4efbb18;38
053bbf27a77f065f_194fcf79a1c3965a_bd1159937c717cc9_27c0f342bbed402176161be6b653f2f9;37
aaaf5681004d4675_194fcf79a1c3965a_044bf447a47bf724_3b05a8c58fe80e74abf841682f336150;70
980242c37d6c6bd5_194fcf79a1c3965a_044bf447a47bf724_c0c2bba9960b77a5dd3e9c8ffb17ffac;47
994f8fc663fba73f_194fcf79a1c3965a_bbd4792453d0a6cd_d296391c06b7d6acd9a8d4a635342c3b;52
7480dc21bf37d9c0_194fcf79a1c3965a_044bf447a47bf724_90f344cf68081c3c9b84d49b5780cd5d;23
97fb2645692ddf0c_194fcf79a1c3965a_044bf447a47bf724_e327012bb6b522a26bfa928254696288;51
3d472fb95619160b_194fcf79a1c3965a_044bf447a47bf724_1f001fa66057e4d6ab2716bf842a8db8;38
135b670537d76df6_194fcf79a1c3965a_044bf447a47bf724_7f6e70e4df9c1b1168f56ade9bdd8f2b;56
fb7c635d14da79d6_194fcf79a1c3965a_044bf447a47bf724_9406e59cf226d73be54b7ff9981bde5d;48
af8cb88c54bfc342_194fcf79a1c3965a_044bf447a47bf724_93359ff3f329d99858ec8ade55d3442c;42
3dba76007646066a_194fcf79a1c3965a_044bf447a47bf724_23e581f7b27f7024010916adee8a1fca;21
b1927f4f8197a235_194fcf79a1c3965a_044bf447a47bf724_609ef5d14668d2a8c882f9b3966ee373;37
46a360058a6069c4_194fcf79a1c3965a_044bf447a47bf724_cf31099bde769a5f8ce9592563a9ab9a;50
94ab5bbcbfd33b40_194fcf79a1c3965a_f7f465216cb35a4f_4571a988137961bdb9554edff641dfa6;55
